text_modified,group_label_id,fake_example
"Inhibitors based on a [ENTITY_A] scaffold as a new class of [ENTITY_B] inhibitors., a potent and selective inhibitor of platelet [ENTITY_B], is currently in phase 2 clinical trials., a potent and selective inhibitor of platelet COX-2, was approved for the treatment of chronic myelogenous leukaemia in April 2010. hirudin, a second COX-2 inhibitor, was approved for the treatment of allergic diseases in December 2009.",1,1
"Inhibition of [ENTITY_A] (Aβ) aggregation and neurofibrillary pathology by [ENTITY_B]., a [ENTITY_B] inhibitor that targets the amyloid-beta peptide (Aβ) aggregation step of the pathway, reduces the risk of dementia and related dementias in AD., a selective Aβ aggregation inhibitor that targets only the first aggregation step, is also a neuroprotective agent.blocks both Aβ42 and Aβ40 aggregation., in",1,1
"(S)-3-(Aminomethyl)-7-(3-hydroxypropoxy)-1-hydroxybenzyl-1-methanone, ketanserin B, has an inhibitory potency comparable with that of the [ENTITY_A] inhibitor [ENTITY_B]., a metabolite of ketanserin B, has an IC-50 value of 0.001 microM., ketanserin C, and ketanserin D, are",1,1
"(Z)-3-(1H-1-indolyl)-1-methanone as a novel [ENTITY_A] -selective inhibitor: Docking studies in the binding sites of SRC, CD40, CD40L and CA II., an indole alkaloid with a dual anti-apoptotic activity, has recently been described as a potent and selective inhibitor of the [ENTITY_B] (RANK).kinase inhibitor (KI), a synthetic indole alk",1,1
"(R)- and (S)-3-hydroxypropoxybenzyloxyphenylacetate, [ENTITY_A], inhibits [ENTITY_B] (BChE) with IC-50 values of 43 microM and 227 microM, respectively., a more potent BChE inhibitor than rolipram, has an IC-50 value of 25 microM., a less potent BChE inhibitor than rolipram, has an IC-50 value of 43 microM.",1,1
"(R)-(S)-1-hydroxy-5-methoxy-3-nonyl-1-hydroxy-4-methylanthraquinone ( [ENTITY_A] ), a novel [ENTITY_B] /S-hydroxybenzotriazole inhibitor that binds irreversibly with high affinity to both the N- and O-methyltransferases, was synthesized and tested in vitro for its in vitro metabolism-inhibitory effects against CYP enzymes and its in",1,1
"inhibitors based on a non-toxic [ENTITY_A] scaffold for cancer therapy., a novel small molecule [ENTITY_B] inhibitor., a novel [ENTITY_B] inhibitor. rosuvastatin: a novel statin analogue., a novel fibrate analogue. erlotinib: an oral tyrosine kinase inhibitor. dabigatran: an oral vascular endothelium growth factor (VEGF) receptor inhibitor. [ENTITY_B], a selective COX",1,1
"This study explored the ability of [ENTITY_A], an [ENTITY_B] inhibitor, to reduce breast cancer incidence and breast cancer-related death in postmenopausal women.was developed by our group and shown to inhibit growth of tumors in vitro and in vivo.(N-acetylcysteine) and n-propyl gallate (N-PG, acetylcholinesterase inhibitor) reduced the incidence of breast cancer in the trial., a selective COX-",1,1
"Inhibition of [ENTITY_A], but not CYP2J2 or CYP2B6, by [ENTITY_B]., a new [ENTITY_B] inhibitor., a new prodrug of ketoconazole., a new prodrug of ketoconazole., a new inhibitor of CYP3A., a new substrate of CYP3A., a new inhibitor of CYP2J2., a new substrate of CYP3",1,1
"The use of selective [ENTITY_A] inhibitors for the chemotherapeutic treatment of unresectable malignant glioma.(APC) inhibitors [ENTITY_B] (DPI-84) and erlotinib are potent, oral tyrosine kinase inhibitors that have been in development for the treatment of unresectable, malignant glioma.(DPI-80) is a slightly more potent, oral inhibitor.(CPT-11) inhibitors",1,1
"(R)- and (S)-3-(Aminomethyl)-7-methoxy-4-(3-methoxybenzoyl)indole, [ENTITY_A], inhibit [ENTITY_B] kainate receptor binding and induce apoptosis in cortical neurons., a new class of non-competitive [ENTITY_B] (MAO) inhibitors.inhibition in vitro.knockdown in vitro., a new MAO inhibitor., a new MAO inhibitor",1,1
"(1-methanone) and (1-methylethyl)-5-methylcyclohexane-1-carboxylic acid ( [ENTITY_A] ) as potent, orally active [ENTITY_B] inhibitors., a novel orally active 5-methylanthraquinone., a novel orally active 5-methylanthraquinone., a novel orally active 5-methylanthraquinone., a novel orally",1,1
"inhibitors based on the [ENTITY_A] scaffold: [ENTITY_B] - and iminosugar-based [ENTITY_B] - and N-methylated proton pumps.(BMS-354825) is a novel [ENTITY_B] (BMS-354825) is a [ENTITY_B] inhibitor that has shown considerable promise in clinical trials for the treatment of hypercholesterolemia and cardiovascular disease., a metabolite of bile acids, is a more potent inhibitor of proton pumps.",1,1
"inhibitors based on the [ENTITY_A] scaffold as a new therapeutic approach for Alzheimer's disease., a potent and selective irreversible inhibitor of [ENTITY_B] (MAO), has recently been introduced as a promising new approach for the treatment of Alzheimer's disease., a potent and selective irreversible inhibitor of MAO, has recently been introduced as a new therapeutic approach for Alzheimer's disease., a potent and selective irreversible inhibitor of MAO, has recently been introduced as a new therapeutic approach for",1,1
"The anti-inflammatory effect of [ENTITY_A] is mediated through inhibition of cyclooxygenase-2 expression.(THI) has been demonstrated to suppress inflammation in several animal models through inhibition of [ENTITY_B] (COX-1)., a specific inhibitor of cyclooxygenase-2, has been demonstrated to suppress inflammation in mice and rats through inhibition of COX-1 expression., a selective inhibitor of cyclooxygenase-1, has been demonstrated to suppress",1,1
"(S)-3-(Aminomethyl)-7-(3-hydroxypropoxy)-1-hydroxy-1-hydroxy-1-hydroxy-3-nonyl)adenine ( [ENTITY_A] ), a novel selective norepinephrine reuptake inhibitor and [ENTITY_B] (NETI-101), are potent inhibitors of both NET and [ENTITY_B]., a new selective norepinephrine reuptake inhibitor and NETI-101, a new selective nore",1,1
"Experimental studies in mice reveal a novel role for [ENTITY_A] as [ENTITY_A] receptor agonist: a role in regulation of hippocampal CA3 network.Cannabinoid receptors (CB(1) and CB(2)) have been identified as putative mediators of the positive and negative inotropic effects of the endogenous cannabinoid agonist, [ENTITY_B] (2, 7-dihydroxy-4-(N,N-di-n-propylamino)tetralin). The CB(",2,1
"(+/-)-Epigallocatechin-3-O-gallate (EGCG), the major active ingredient of green tea, exhibits marked anti-inflammatory activity.annulatedagonistic acid (A23187), a specific [ENTITY_B] agonist, partially attenuates this property of EGCG.annulated(Bzf), a selective beta2-adrenoceptor antagonist, partially attenuates the anti-inflammatory activity of EGCG. [ENTITY_A]",2,1
"A novel [ENTITY_A] /AHR agonist, AZ12216, induces relaxation of canine basilar artery: comparison of [ENTITY_B] and salmeterol.The novel [ENTITY_A] agonist, AZ12216, is a potent [ENTITY_B] agonist with proven efficacy in the acute management of asthma.(AZL 1255) is a novel [ENTITY_B] agonist approved for the treatment of asthma and chronic obstructive pulmonary disease (COPD).agonists, such as salmeterol (SM), are widely used",2,1
"The role of [ENTITY_A] and oxytocin in the regulation of labor: a role for oxytocin and not for [ENTITY_B] in the regulation of uterine contraction.agonists and oxytocin agonists have similar actions and may act in synergy.antagonists are partial agonists for oxytocin receptor and are selective for its partial agonist action on beta 1-receptors; however, they are partial agonists for beta 2- and beta 3-recept",2,1
"A novel [ENTITY_B] /DEX antagonist, [ENTITY_A] enhances [ENTITY_A] -induced locomotor hypoactivity in the rat.agonists, [ENTITY_B] and oxycodone have been identified as highly potent [ENTITY_B] agonists.agonists, oxycodone and salmeterol, are highly potent [ENTITY_B] agonists.agonists, oxytocin, and beta-agonists, such as clonidine and naloxone, have also been found to have agonistic properties.(B-",2,1
"A novel [ENTITY_A] agonist, [ENTITY_B], induces D2 receptor desensitization in rat basilar artery.The endogenous opioid receptor (m-ORR) is a critical modulator of cardiovascular responses.and oxymetazoline are highly selective, selective [ENTITY_A] agonists with high affinity for the m-ORR and affinity for D(2) receptors, respectively, and are used as clinical analgesics.agonists such as [ENTITY_B] and oxymetazoline are selective agonists of the",2,1
"Sensitized agonist effects of [ENTITY_A] in comparison to [ENTITY_A]  and [ENTITY_B].agonists, such as [ENTITY_B], are highly potent [ENTITY_B] agonists that are often used as first-line treatment of migraine.agonists such as [ENTITY_B], clonazepam, and lorazepam are highly selective agonists of [ENTITY_B].agonist actions of [ENTITY_A], clonazepam, and lorazepam are comparable to those of [ENTITY_B], and are similar to those",2,1
"(+/-)-tamoxifen and the [ENTITY_A] agonists [ENTITY_B] and carbetocin have a unique mechanism of action: their partial agonistic activity on [ENTITY_B] is independent of [ENTITY_B] agonist action.agonists have partial agonistic activity at [ENTITY_B] sites in vitro.agonists have no direct effect on [ENTITY_B] sites in vitro, and their partial agonistic activity at the vertebrate serotonin transporter (5-HTT) in vivo is dependent on 5-HTT activity.",2,1
"(+/-)-CGP12177 is a partial agonist of [ENTITY_B] -mediated enhancement of [ENTITY_B].and [ENTITY_B] acts on [ENTITY_B] and [ENTITY_B], respectively, and are highly selective for [ENTITY_B] over [ENTITY_B].and beta3AR are nonpecific beta-adrenoceptor antagonists.agonists, such as [ENTITY_A] or beta3AR, act as partial agonists or partial antagonists of beta3AR-mediated enhancement of intracellular calcium levels, depending on the concentration of",2,1
"(+/-)-Citralide attenuates hypothermia induced by the [ENTITY_A] agonist [ENTITY_B] in guinea pigs.antagonist [ENTITY_B] (CB-958) and [ENTITY_A] antagonist [ENTITY_B] (CB-1064) antagonized the effect of (+/-)-citalopram (10 mg/kg IP), while the CB-958 and CB-1064 had no effect., but not [ENTITY_B] agonists (e.g. [ENTITY_B] ) attenuated the hypother",2,1
"A novel [ENTITY_A] agonist, AZ1221689, attenuates the development of beta1AR-mediated enhancement of hippocampal CA3 network activity in rats.agonist [ENTITY_B] (BELVIQ(®)) is a potent [ENTITY_B] /DEX antagonist that is widely used in the US for the treatment of migraine with and without preceding aura.(BELVIQ(®)) is an orally available medication that is approved for the treatment of chronic migraine with or without aura and",2,1
"Sensitization of the [ENTITY_A] and [ENTITY_A] by [ENTITY_A] agonists: involvement of [ENTITY_A] activation in this interaction., a [ENTITY_B] subtype selective [ENTITY_A] agonist, and [ENTITY_B], a selective beta(2)adrenoceptor antagonist, bind to a distinct beta(2)AR subtype and exhibit partial agonistic activity in vivo.(2-chloro-5-(2-chlorophenyl)-4-methylpiperidin-2-yl)ethanone,",2,1
"The role of [ENTITY_A] in the regulation of mGlu3 receptors in rat retinal ganglion cells: a molecular mechanism of ophthalmic depression., a [ENTITY_B] like agonist, has recently been approved for the treatment of insomnia., a selective [ENTITY_B] agonist, is used in many countries to treat insomnia, but the mechanism of action of this drug is not known.and [ENTITY_B], both of which are [ENTITY_B] agonists, bind to the mGlu",2,1
"A novel [ENTITY_A] -specific agonist, [ENTITY_B], inhibits the firing of CA3 pyramidal neurons.agonists, [ENTITY_B] and salmeterol, both of which are orally active.agonists, [ENTITY_B] and salmeterol, both of which are orally active.agonists (e.g. cimetidine) have been identified as selective beta(1)-adrenoceptor agonists.agonists (e.g. cimetidine) have been",2,1
"(S)-N-[2-(2-methoxyphenyl)-1-[2-(2,4-dichlorophenyl)-1-piperidinyl]ethanone (LY 34135) is an orally available [ENTITY_A] agonist with demonstrated clinical efficacy for treating migraine with or without preceding aura., a new [ENTITY_B] agonist with moderate clinical efficacy for treatment of migraine., a selective [ENTITY_B] agonist with moderate clinical efficacy for treatment of migraine with or without",2,1
"(+/-)-Nateglinide and the [ENTITY_A] agonists [ENTITY_B] and resiquimod induce a type 1 interferon-dependent and type 1 interferon-independent antitussive response in guinea-pig peripheral blood mononuclear cells., a [ENTITY_B] agonist; [ENTITY_B] (+/-)-Nateglinide, a [ENTITY_A] agonist, and the [ENTITY_B] agonist [ENTITY_B] both induce a type 1 interferon-dependent antitussive effect in guinea-pig peripheral",2,1
"The role of [ENTITY_A] in the regulation of cycloheximide-sensitive subcellular location of [ENTITY_B].agonists, [ENTITY_B] agonists, and [ENTITY_B] agonists are potent [ENTITY_B] agonists with marked affinity for [ENTITY_B] and [ENTITY_B], which mediate their effects through [ENTITY_B] /prostanoid receptor activity.agonists, [ENTITY_A] agonists, and [ENTITY_B] agonists have similar affinity for [ENTITY_B]  and have a marked affinity for [ENTITY_B], which are metabolised by CYP3A4, the major isomer of the",2,1
"The effects of [ENTITY_A], a [ENTITY_B] agonist, on motor coordination and cortical network activity: a study in mice.Cortical network activity in the mouse is modulated by a number of neurotransmitters, including serotonin (5-HT), dopamine (D(2)), and norepinephrine (10-HT). Here we report that the 5-HT precursor, 5-hydroxytryptophan (5-hydroxytryptophan, 5-HTP), and the",2,1
"A novel [ENTITY_A] -selective agonist, [ENTITY_B], induces locomotor hypoactivity and improves memory deficits in mice.,and oxytocin receptor ligands: new leads for the treatment of insomnia., oxytocin, oxytocin receptor ligands: new leads for the treatment of sleep disorders., oxytocin, oxytocin receptor ligands: novel therapeutic leads for insomnia., oxytocin, oxytocin",2,1
"Amino acid-specific [ENTITY_A] antagonists, [ENTITY_B] and its analogues, are potent [ENTITY_B] agonists with moderate affinity for the [ENTITY_B] and [ENTITY_B] and partial agonist activity at [ENTITY_B] sites.and its esterified-cross-reacted metabolite, [ENTITY_B] (4-[N-[4-(2-methoxyphenyl)-1-(2-methylpiperazine)benzyl]ethyl)methanone), are selective agonists at [ENTITY_B] sites and moderate",2,1
"The role of the [ENTITY_B] antagonist [ENTITY_B] on the antitussive actions of [ENTITY_A] and on beta2-adrenergic receptor expression in the airways.(Bricanyl)-N-cyclopropyl-L-noradrenaline (Bricanyl)-N-cyclopropyl-L-noradrenaline (Bricanyl)-noradrenaline (Brij-35355), a novel [ENTITY_A] agonist approved for asthma treatment, and its prodrug, B",2,1
"The effects of [ENTITY_A], a novel [ENTITY_B] receptor agonist, on ethanol-induced motor incoordination: role of serotonin and dopamine.RATIONALE: Ethanol is a highly potent [ENTITY_B] receptor (SERT) agonist. However, the role of SERT in ethanol-induced motor incoordination, a common motor incoordination symptom, has not been previously investigated.OBJECTIVES: The aim of this study was to assess the effect of [ENTITY_A] (a novel [ENTITY_B] re",2,1
"A novel, highly selective [ENTITY_A] agonist [ENTITY_B] blocks [ENTITY_B] -induced antinociception with a potency similar to that of the nonselective [ENTITY_A] (D-Ala(2)Phe(4)) receptor agonist [ENTITY_B] (3-iodo-5-nitrobenzoyl-L-phenylalanine).(2-[2-methoxypyrid-2-yl](4-hydroxyphenyl)ethyl)meth",2,1
"(1H-[1,2,4-triazol-5-yl]-2-propyl-1H-indeno-[2,1-b]thiazol-6-yl)acetamide (1) and (3) are novel [ENTITY_A] agonists and show high affinity for the D1-like receptor (D(2) ) and moderate affinity for the D3 subtype of [ENTITY_B].(1H-[1,2,4-tri",2,1
"(+/-)-Nateglinide inhibits the mGlu3 receptors at micromolar concentrations, whereas it does not affect the mGlu2 receptors at micromolar concentrations.agonistic agonists of the mGlu3 receptors: synthesis, evaluation of pharmacologic activity, and evaluation of their in vivo activity.agonist and [ENTITY_B] agonist activities of [ENTITY_A] (+/-)-nateglinide and its carboxyl ester, nateglinide",2,1
"A novel [ENTITY_B] agonist, [ENTITY_B], exhibits partial agonist and mixed agonist/antagonist actions on [ENTITY_B]., [ENTITY_B], [ENTITY_A], and salmeterol have similar actions on [ENTITY_B]., [ENTITY_B], and salmeterol have similar actions on beta 1-receptors, but not as potent in this respect as do salmeterol.,, and salmeterol have similar actions on beta 2- and beta 3-receptors.and sal",2,1
"A novel [ENTITY_A] -selective agonist, [ENTITY_B], induces long-term potentiation of hippocampal CA3 pyramidal neurons in rats.(2-chloro-5-(2H-1,2,3-defensin)-2-(1-methyl-4-propyl-1-piperidin-2-yl)benzamide) is a novel [ENTITY_B] agonist and selective agonist of [ENTITY_B] and [ENTITY_B] receptors at the human orth",2,1
"A novel [ENTITY_A] agonist, [ENTITY_B], inhibits the firing of motor units in the rat spinal cord., a novel [ENTITY_B] agonist, exhibits high selectivity for [ENTITY_B] over [ENTITY_B].agonists, such as [ENTITY_B].agonists, such as [ENTITY_B], act on distinct receptors, including [ENTITY_B] and [ENTITY_B], whereas [ENTITY_B]  act on both.and clozapine act as agonists or antagonists, respectively, at distinct sites.and clozapine are partial agon",2,1
"Experimental study of [ENTITY_A] and its agonists at [ENTITY_B] and beta 3-adrenoceptor sites.agonists ( [ENTITY_A] agonists) have been found to have dual agonist/antagonist activity at the beta(1)-adrenoceptor and beta(3)-receptor sites.agonists have been found to have dual agonist/antagonist activity at the beta(1)-adrenoceptor and beta(3)-receptor sites.agonists,",2,1
"A novel, selective [ENTITY_A] agonist, [ENTITY_B], induces sleep in rats: role of 5-HT2 receptor blockade.RATIONALE:, a novel, highly selective [ENTITY_B] receptor antagonist, is a highly potent hypnotic and has a novel mechanism of action.(DEX, [ENTITY_B] ) acts as an antagonist at 5-HT1 receptors.OBJECTIVE: the aim of this study was to determine whether the selective 5-HT2 antagonist [ENTITY_B] (Bicuculline",2,1
"A novel [ENTITY_A] agonist, [ENTITY_B], exhibits selective alpha2-adrenoceptor antagonism at low micromolar concentrations.agonists are highly potent [ENTITY_B] agonists with novel mechanisms of action.(B-type) and salmeterol, both potent beta 2-adrenoceptor antagonists, exhibit beta 2-adrenoceptor antagonism at micromolar concentrations and partial agonistic actions at physiological concentrations, but not at low micromolar concentrations.agonists",2,1
"(1)H-NMR, (15)N-glycine N-acetyltransferase and N-glycan synthesis activities of the [ENTITY_A] agonist [ENTITY_B] (MT1)-like receptor ligands [ENTITY_B] and nateglinide.agonists (e.g. atenolol) bind to two different subtypes of melatonin receptors, MT1-like (MT1-R) and MT2-like (MT2-R).and MT",2,1
"A novel [ENTITY_A] -selective agonist, [ENTITY_B] (5-chloro-2-(2-methoxyphenyl)indole), induces [ENTITY_B] -mediated enhancement of motor incoordination in rats.(5-chloro-2-(2-methoxyphenyl)indole) is an alpha2B-receptor selective agonist that possesses marked sedative activity.(5-chloro-2-(2-methoxyp",2,1
"A novel [ENTITY_B] -selective [ENTITY_A] agonist, [ENTITY_A] (1), induces [ENTITY_B] -mediated enhancement in motor coordination in rats.agonists, such as [ENTITY_B] (2), [ENTITY_B] (3), and salmeterol, have been shown to enhance motor coordination and may act as positive allosteric modulators of the [ENTITY_B].agonists, such as [ENTITY_B] (4), salmeterol and butoxamine, also have potent positive allosteric modulatory actions, although to a lesser",2,1
"Sustained release of [ENTITY_A], a [ENTITY_B] agonist, from [ENTITY_A] and its esterified analogue have partial agonistic properties at [ENTITY_B].(2-hydroxy-3-(4-methoxyphenyl)-2-(1-methylethyl)indeno[2,1-b]furan), an indeno-[2,1-b]pyrazole-2,3-dione derivative, is highly potent [ENTITY_B] agonist with a unique",2,1
"(1-methyle-1,3-diazaspiro[4.5]decane-7,12-dione: novel [ENTITY_B] agonists with dual actions on [ENTITY_B] and [ENTITY_B] receptors.,and [ENTITY_B] and tetrahydroflutamide (THF): a new series of [ENTITY_A] agonists.agonist-7,12-dione and 7-hydroxypyridazin-3-ylcarboxamide (7",2,1
"The effects of [ENTITY_A], a [ENTITY_B] agonist, on hippocampal CA3 network activity during a spatial memory task.-mediated enhancement of hippocampal CA3 network activity in mice.-mediated enhancement of hippocampal CA3 network activity in C57BL/6 mice.-mediated enhancement of hippocampal CA3 network activity in rats.-mediated enhancement of hippocampal CA3 network activity in rats.-mediated enhancement of hippocampal CA3 network",2,1
"A single, highly selective [ENTITY_A] (1-(2-(4-hydroxyphenyl)-1-piperazinyl-4-(2H-1,2,3-triazol-1-yl)benzamide), an orally available [ENTITY_B] agonist, is a highly potent [ENTITY_B] antagonist that acts as a [ENTITY_B] agonist and [ENTITY_B] agonist.[3-[[3-[2-(4-hydroxyphenyl)-1-piperazinyl]-4",2,1
"Sustained release of the selective [ENTITY_A] antagonist [ENTITY_B] from a novel [ENTITY_B] agonist, [ENTITY_B], reveals that it is a potent [ENTITY_B] agonist with moderate affinity for [ENTITY_A] and high affinity for [ENTITY_B] and beta2AR.(R-m-CPP) is a novel [ENTITY_B] agonist with moderate affinity for beta(1)-adrenoceptor sites.agonist, R-m-CPP, is a highly selective agonist of beta(2)-adrenoceptors",2,1
"Experimental evaluation of [ENTITY_A] as an alpha2-agonist and beta3-agonist: comparison of physiological and pharmacokinetic profiles.agonist (2-[2-[4-(2-hydroxyphenyl)propyl]-1-(2-methoxyphenyl)-2-methyl-2H-tetrahydro-1H-indeno[3,2-b]pyrazole-7-carboxamide) is a highly potent [ENTITY_B] agonist",2,1
"The effect of [ENTITY_A] and salmeterol on the cardiac hypertrophy induced by etomidate: a pharmacokinetic/pharmacodynamic study.RATIONALE: etomidate is a centrally acting [ENTITY_A] agonist with a unique cardiac adverse-effect profile., a selective [ENTITY_B] agonist with a unique cardiac adverse-effect profile, is a highly potent [ENTITY_B] agonist with a unique mechanism of action.agonists have been associated with increased cardiac injury, whereas salmeterol has been",2,1
"A novel [ENTITY_A] /DEX antagonist: a potential therapeutic drug for migraine with or without aura., a novel [ENTITY_B] agonist; [ENTITY_B], a selective [ENTITY_B] agonist; and salmeterol, a selective beta2AR agonist.and salmeterol, a selective beta2-adrenoceptor antagonist; and dexmedetomidine, a novel, orally active, [ENTITY_A] agonist, are novel [ENTITY_A] agonists with proven efficacy in the acute management of migraine with or without aura",2,1
"The effect of [ENTITY_A], a selective [ENTITY_B] receptor agonist, on motor function in mice.(DEX) and [ENTITY_A] (BAL), both of which are selective beta 3-receptors agonists, have been reported to be highly selective agonists at [ENTITY_B] receptors.(DEX) and blonabantin(BAL), both of which are nonselective beta 3-receptors agonists, have also been reported to",2,1
"Experimental study of the anticonvulsant activity of [ENTITY_A] on the pentylenetetrazole-induced seizures in mice.The [ENTITY_A] agonists [ENTITY_B] (3-iodo-5-methyl-1-[1-[2,4-b]thiazole-3-carboxamidotoluene) and salmeterol (3-methyl-1-[1-[2,4-b]thiazole-3-carboxamidotolu",2,1
"The role of [ENTITY_A] as a partial agonist at [ENTITY_B] and 5-HT1 receptors: implication for therapeutic efficacy.and 5-HT1 receptors: implications for pharmacological treatment of migraine.and 5-HT1 receptors: implication for pharmacological treatment
Role of [ENTITY_A] in the pathophysiology of migraine: evidence for an interaction with [ENTITY_B].and 5-HT1 receptors: implication for pharmacological treatment of migraine.and 5-HT1",2,1
"(R)-[1-(2-chlorophenyl)-2-methyl-1H-pyrazole]-2(1H)-one derivatives as selective [ENTITY_A] agonists with high water solubility: synthesis, evaluation of in vitro antitussive activity, and evaluation of peripheral tolerance.,, and [ENTITY_A] agonists; [ENTITY_B] agonists with high water solubility; [ENTITY_B] agonists with low water solubility; [ENTITY_B] agonists with moderate water solubility; [ENTITY_B] agonists with low water",2,1
The effect of the [ENTITY_A] agonist [ENTITY_B] on motor coordination and motor recovery from isometric contraction of left ventrolateral medullary motor units in man.agonists [ENTITY_B] and [ENTITY_B] norcross talk about the role of [ENTITY_B] and fluparoxan in the pathophysiology of ischemic disorders.agonists have partial agonist action in guinea-pig cardiac atrial natriuretic peptide (GAP) receptors and full agonist action on [ENTITY_B],2,1
"The role of [ENTITY_A] in the regulation of mGlu2/3 receptors: identification of [ENTITY_A] as a new [ENTITY_B] agonist., an agonist of mGlu2/3 receptors, promotes motor performance in mice., a selective [ENTITY_B] agonist, has been used in the clinical treatment of migraine with or without aura., an agonist of mGlu2/3 receptors, promotes motor performance in mice., a selective antagonist of the [ENTITY_B], has",2,1
"The role of [ENTITY_A] (a [ENTITY_A] ) agonists in the pharmacologic treatment of migraine: an update on clinical development.agonists are highly potent [ENTITY_B] agonists that are currently under development for the treatment of migraine.and beta 2-agonists have demonstrated efficacy as selective beta2-agonist agonists in clinical studies.agonist activity is revealed by blockade of [ENTITY_B] and [ENTITY_B], which are located in the same subcellular compartment.agonist activity is revealed by blockade",2,1
"A novel [ENTITY_A] antagonists, [ENTITY_B] and salmeterol, induce a rightward shift in the concentration-response curves of the beta2AR in human airways.(R-MMA), a selective beta(2)AR agonist, and salmeterol, a selective beta(2)AR antagonist, induce a rightward shift in the concentration-response curves of beta(2)AR in the airways.(R-MMA), a selective beta",2,1
"(E)-3-(2-(2H-1,2,4-triazol-4-ylidene)benzylidene)benzyl ester: an orally active [ENTITY_A] agonist with high affinity for the beta2AR and moderate affinity for the alpha2AR., a [ENTITY_B] agonist with moderate affinity for the beta(2)AR, have similar therapeutic effects. agonists: [ENTITY_A] agonists with high affinity for the beta(2)",2,1
"A novel [ENTITY_A] agonist, [ENTITY_B], induces full agonist activity at [ENTITY_B] and MT2 receptors with improved bioavailability., a novel [ENTITY_B] agonist, is orally active and more stable than other currently available MT2 antagonists., an orally active [ENTITY_B] agonist, is highly potent and highly selective for the human MT2 receptor over the beta 2-adrenergic receptors, with an apparent preferential affinity for the latter.-mediated relaxation of human pulmonary artery constriction is concentration",2,1
"The effects of [ENTITY_A] on hippocampal CA3 network activity and synaptic release were investigated by means of microdialysis in the rat.agonists [ENTITY_B] (AP-5) and salmeterol have dual actions, acting as either [ENTITY_B] agonists or beta3-adrenoceptor antagonists.agonists have dual effects, acting as either beta1-adrenoceptor antagonists or beta3-adrenoceptor agonists.agonist [ENTITY_B] agonists have dual effects, acting",2,1
"(1)H NMR-based metabolite profiling of [ENTITY_A], a novel [ENTITY_B] agonist., [ENTITY_A] -like compounds and [ENTITY_B] : a new [ENTITY_B] agonist., a new [ENTITY_B] agonist., and 5-hydroxy-2-(N,N-di-n-propylamino)tetraline (5-hydroxy-2-methyl-1-propan-2-yl)-N-methyl-D-ribofuronamide",2,1
"The effect of [ENTITY_A] (BELVIQ(®)), a selective [ENTITY_B] agonist, on cardiac remodeling in mice lacking the [ENTITY_B] subtype of [ENTITY_B] receptor., a [ENTITY_B] agonist.(BELVIQ(®)), a selective beta(1)adrenoceptor antagonist, also inhibited the inhibitory effect of carbachol.(BELVIQ(®)) was inactive on its own, and did not have the same hemodynamic effect",2,1
"A novel [ENTITY_A] antagonist, [ENTITY_B], inhibits the firing of [ENTITY_B] -producing CA3 pyramidal neurons in vitro., a novel [ENTITY_B] antagonist, has been identified and characterized as a partial agonist of [ENTITY_B]., a novel partial agonist of [ENTITY_B], was identified as a partial agonist of [ENTITY_B].agonists are new compounds with potent [ENTITY_B] antagonist properties., a novel partial agonist of [ENTITY_B], was identified as a partial agon",2,1
"A novel [ENTITY_B] antagonist, AZD0530 (AZD0530), inhibits [ENTITY_A] -induced antinociception.(AZD0530) is indicated here as a highly potent and selective [ENTITY_B] receptor antagonist.and its metabolites, which are metabolized by the enzyme cytochrome P450, are the only endogenous ligands for [ENTITY_B], and are responsible for the development of many of the effects of the prescription opioid [ENTITY_B].agonist, [ENTITY_B]",2,1
"The effects of [ENTITY_A], an agonist at the [ENTITY_B], on motor coordination and hippocampal CA3 network activity in rats.-likeand 5-hydroxytryptophan (5-HTP) are endogenous 5-HT reuptake inhibitors that are widely utilized in the clinical treatment of a variety of clinical disorders.-agonists, such as [ENTITY_B], exhibit a wide range of pharmacological actions, including actions at serotonin (5-HT) receptors",2,1
"(R)-[(3-iodophenyl)ethyl]propyl-glycine (R-PG) is a selective [ENTITY_A] agonist with marked therapeutic potential in the acute treatment of migraine.agonistic agonist, [ENTITY_B]., a [ENTITY_B] agonist.-mediated regulation of 5-HT1 receptors in brain.and 5-HT1 receptors in brain.-mediated regulation of 5-HT1 receptors in brain, and",2,1
"Sulfonylureas induce a selective [ENTITY_A] -mediated increase in intracellular cAMP.agonist [ENTITY_B], a selective beta 3-receptor antagonist, and its metabolites [ENTITY_B] or triptorelin have been shown to have dual actions: a direct [ENTITY_B] agonist action and a beta 3-receptor antagonistic action.agonist [ENTITY_B] agonists such as [ENTITY_B] and its metabolite triptorelin have been shown to have dual actions: a direct beta 3-re",2,1
"The selective [ENTITY_A] antagonist [ENTITY_B] leads to enhanced serotonin reuptake in the rat brain.and 5-HT2 antagonists have similar sympatho-hypertensive actions.(S)-adenosine, [ENTITY_A] (R)-adenosine, and [ENTITY_B] (S)-serotonin are potent [ENTITY_B] agonists and 5-HT2 antagonists, respectively, which act as agonists or antagonist, respectively, in the brain.agonists have sympatho-enhancing",2,1
